YEAR,MO,DY,Temperature,Relative_Humidity,Specific_Humidity,Precipitation,Pressure,Wind_Speed,Wind_Direction,pm25
2018,3,10,30.39,47.75,12.33,0,100.53,2.38,73.5,117
2018,3,11,29.8,46.69,11.29,0,100.55,3.11,120.56,104
2018,3,12,30.47,49.12,12.33,0,100.52,2.6,147,123
2018,3,13,30.23,53.56,13.67,0.05,100.48,2.86,145.75,85
2018,3,14,29.99,56.94,14.16,0,100.42,4.2,133.69,52
2018,3,15,29.48,63.06,15.32,0.41,100.48,4.92,144.88,54
2018,3,16,28.63,68.62,16.17,5.8,100.51,3.93,124.69,50
2018,3,17,29.69,62.69,15.08,0.06,100.47,5.17,121.38,61
2018,3,18,30.35,57.75,14.16,0.32,100.53,4.58,124,68
2018,3,19,30.56,58.31,14.65,0,100.43,4.27,135.81,65
2018,3,20,30.35,60.06,14.95,0.03,100.41,4.32,138.75,66
2018,3,21,30.63,56.88,14.65,0.38,100.39,3.5,123.81,79
2018,3,22,29.76,59.38,15.01,2.28,100.29,2.44,127.38,106
2018,3,23,29.91,53.88,13.12,1.15,100.34,3.28,118.94,107
2018,3,24,30.47,51.19,12.88,0,100.48,3.28,97.06,105
2018,3,25,30.3,52.69,13.31,0.01,100.62,2.91,154.44,85
2018,3,26,30.83,52,12.88,0,100.59,2.59,136.44,95
2018,3,27,30.04,55.5,13.55,0.09,100.48,2.8,189.69,107
2018,3,28,29.8,58.94,14.59,0.33,100.44,3.08,221.69,105
2018,3,29,29.54,59.5,14.77,0,100.45,4.59,146.06,81
2018,3,30,29.28,62,15.14,0.05,100.46,3.49,124.44,93
2018,3,31,30.23,57.06,14.4,0.02,100.36,2.11,139.31,92
2018,4,1,30.62,52.5,13,0.12,100.34,2.46,148.88,91
2018,4,2,29.9,52.56,12.7,0,100.4,3.1,143.38,88
2018,4,3,30.02,55.94,13.79,0,100.4,2.89,168.25,74
2018,4,4,29.95,55.44,13.55,0,100.33,4.53,133.12,66
2018,4,5,30.15,58.62,14.83,0,100.28,4.6,132.69,65
2018,4,6,30.25,61,15.56,0.01,100.33,4.8,125.75,68
2018,4,7,31.71,51.12,13.73,0.06,100.43,4.34,82.69,77
2018,4,8,31.62,46.19,12.82,0.09,100.5,2.83,67.81,98
2018,4,9,31.25,47.94,12.63,0,100.46,4.73,107.75,112
2018,4,10,31.76,52.81,14.47,0.02,100.35,4.08,112.81,89
2018,4,11,32.1,56.88,15.81,0,100.27,4.41,127,60
2018,4,12,31.9,55.69,15.08,0.01,100.25,5.16,131.56,58
2018,4,13,31.7,59.06,15.93,0,100.31,5.09,131.38,59
2018,4,14,31.89,57.69,15.5,0,100.22,4.97,131.19,59
2018,4,15,32.23,57.62,16.05,0.01,100.24,4.04,121.38,60
2018,4,16,32.94,52.12,15.14,0.01,100.3,4.09,120.69,66
2018,4,17,33.06,48.81,14.4,0.37,100.4,2.54,133.81,73
2018,4,18,31.6,55.69,15.32,1.06,100.43,3.7,179.81,91
2018,4,19,31.47,55.12,15.2,0.02,100.32,3.34,116.25,72
2018,4,20,31.9,52.5,14.47,0,100.3,5.17,123.75,76
2018,4,21,31.48,55.06,14.77,0.05,100.33,5.06,134.5,76
2018,4,22,31.07,61.5,16.54,0.03,100.3,4.71,132,83
2018,4,23,31.4,60.44,16.54,2.67,100.21,3.38,141.19,77
2018,4,24,31.25,59,15.87,2.12,100.21,2.59,126.88,59
2018,4,25,32.58,53.12,15.26,0.16,100.22,2.91,129.62,51
2018,4,27,32.48,53.88,15.38,0.11,100.4,4.43,120.56,49
2018,4,28,32.15,53.69,15.2,0.2,100.43,3.95,120.62,46
2018,4,29,31.62,59.12,16.17,1.21,100.42,4.55,135.94,49
2018,4,30,30.55,63.56,16.3,9.82,100.44,3.45,139.31,57
2018,5,1,31.31,60.94,16.42,0.68,100.45,2.77,126.5,53
2018,5,2,30.99,60.12,16.11,0.01,100.49,2.24,157.5,46
2018,5,3,31.04,60.12,16.42,0.08,100.51,2.3,113.25,56
2018,5,4,29.71,64.56,16.42,2.47,100.56,3.94,119,82
2018,5,5,29.85,66.62,16.91,0.99,100.58,3.69,132.12,88
2018,5,6,29.89,68.12,17.4,1.2,100.57,2.46,164.5,59
2018,5,7,31.12,62.38,16.78,0.94,100.38,2.57,210.25,80
2018,5,8,30.75,65.38,17.58,1.74,100.29,2.88,222.5,84
2018,5,9,29.71,72.88,18.49,5.44,100.41,2.46,218.25,71
2018,5,10,29.25,74.31,18.49,1.47,100.49,1.56,177.44,109
2018,5,11,30.65,63.56,16.6,0.02,100.4,3.29,135.75,79
2018,5,12,30.66,64.38,17.03,0.09,100.37,3.36,140.12,82
2018,5,13,29.7,69.31,17.76,0.15,100.4,3.6,135.25,81
2018,5,14,31.04,63.12,16.91,0.96,100.32,2.98,129.81,81
2018,5,15,29.64,73.12,18.62,4.84,100.24,2.81,131.25,62
2018,5,16,30.33,68.31,17.58,4.77,100.19,3.27,137.5,54
2018,5,17,30.07,70.62,18.13,13.14,100.19,2.38,154.94,55
2018,5,18,31.39,62.56,17.03,0.14,100.12,1.09,198.56,95
2018,5,19,30.45,67.5,17.88,6.4,100.11,1.33,207.31,75
2018,5,20,29.68,71.62,18.13,2.7,100.16,1.55,150.31,86
2018,5,21,29.63,71.19,17.88,6,100.2,2.42,138.69,87
2018,5,22,28.06,80.38,18.98,10.83,100.35,1.62,106.81,116
2018,5,23,29.82,68.19,17.03,2.62,100.29,2.48,105.88,84
2018,5,24,28.95,76.75,18.8,11.27,100.28,1.8,128.44,113
2018,5,25,29.26,74.12,18.31,1.25,100.21,1.57,160.25,97
2018,5,26,29.89,71.44,18.31,3.09,100.28,2.13,144.06,98
2018,5,27,29.41,75.44,19.04,3.88,100.34,1.14,155.06,97
2018,5,28,28.68,82.5,20.14,7.52,100.36,1.4,161.75,108
2018,5,29,27.62,85.25,19.59,11.29,100.4,1.97,140.25,106
2018,5,30,29.08,75.69,18.62,0.1,100.35,2.49,120.75,75
2018,5,31,28.96,77.69,19.17,2.46,100.37,1.55,203.38,73
2018,6,1,28.01,78.69,18.31,8.09,100.41,2.37,255.94,65
2018,6,2,26.17,92.62,19.78,79.03,100.25,3.45,261,80
2018,6,3,26.17,88.19,18.68,7.62,100.11,3.77,278.62,63
2018,6,4,26.73,87.62,19.17,6.07,100.14,3.27,267.5,66
2018,6,5,27.35,86.31,19.53,8.24,100.28,3.39,259.44,59
2018,6,6,28.08,83.69,19.65,1.56,100.26,3.76,254.44,78
2018,6,7,27.31,86.62,19.53,5.11,100.26,4.48,270.12,71
2018,6,8,26.69,85.88,18.68,8.92,100.23,4.84,272,64
2018,6,9,26.58,84.5,18.19,6.72,100.28,5.05,262.25,66
2018,6,10,27.11,86.31,19.23,8.6,100.4,3.52,256.75,70
2018,6,11,26.26,89.19,18.98,5.66,100.52,3.19,241.25,78
2018,6,12,26.37,85.81,18.25,5.21,100.54,2.73,284.75,83
2018,6,13,27.33,81.31,18.31,0.61,100.37,2.4,229.62,71
2018,6,14,27.8,81,18.62,0.04,100.21,4.41,276,79
2018,6,15,27.45,83.56,18.98,3.47,100.21,4.75,271.81,54
2018,6,16,26.22,88.69,18.86,19.87,100.23,4.85,244.06,35
2018,6,18,26.47,92.62,20.08,22.74,100.1,4.22,215.94,17
2018,6,19,26.73,90,19.71,2.25,100.27,4.13,223,35
2018,6,20,27.19,88.75,19.96,3.67,100.38,3.31,211.25,44
2018,6,21,26.89,90.88,20.08,8.35,100.41,2.78,235.56,49
2018,6,22,27.05,87.88,19.59,1.34,100.31,2.97,239.81,61
2018,6,23,26.53,90.62,19.71,17.78,100.28,2.01,241.44,70
2018,6,24,27.22,86.06,19.35,4.62,100.29,2.77,241.31,68
2018,6,25,26.69,86.06,18.8,2.03,100.32,2.32,226.81,74
2018,6,26,26.59,87.25,18.92,16.81,100.37,2.05,235.44,65
2018,6,27,26.53,85.56,18.37,3.58,100.44,1.73,225.56,87
2018,6,28,26.9,84.19,18.55,0.3,100.34,1.62,222.44,109
2018,6,29,27.15,85.12,19.04,3.14,100.18,2.29,240.5,78
2018,6,30,27.05,87.5,19.53,12.46,100.19,3.13,245.88,68
2018,7,1,26.83,90.38,19.96,14.34,100.28,3.15,237,60
2018,7,2,26.51,90.12,19.53,8.65,100.3,3.75,235.38,62
2018,7,3,26.7,88.75,19.41,6.97,100.28,4.02,233.94,50
2018,7,4,26.55,88.44,19.17,7.49,100.25,5.24,239.88,32
2018,7,5,26.45,88.5,19.1,3.11,100.23,4.77,241.5,42
2018,7,6,26.21,89.25,18.98,11.22,100.14,4.94,237.69,52
2018,7,7,25.86,90.62,18.92,16.62,100.05,4.77,246.25,53
2018,7,8,25.9,90.69,18.98,11.36,100.03,3.77,268.19,55
2018,7,9,27,88.25,19.65,9.39,100.06,4.3,254.62,56
2018,7,10,26.29,89.88,19.23,27.81,100.06,4.01,252.12,57
2018,7,11,26.13,91.12,19.35,7.22,100.06,4.98,253.25,44
2018,7,12,25.94,88.56,18.55,6.36,100.05,6.08,245.81,32
2018,7,13,26.3,88.75,18.98,8.74,100.01,5.54,252,41
2018,7,14,25.76,90,18.68,14.26,100.09,6.27,247.44,49
2018,7,15,25.51,90,18.43,15.77,100.16,5.07,256.31,59
2018,7,16,26.45,87.38,18.8,12.1,100.06,5.16,251.94,58
2018,7,17,26.12,89.25,18.92,5.3,99.89,5.47,237.56,50
2018,7,18,26.55,90.94,19.84,6.86,99.91,5.28,228.38,49
2018,7,19,26.58,91.75,20.02,11.16,100.14,4.65,226.5,61
2018,7,20,26.69,91.06,19.96,4,100.22,3.81,237.31,70
2018,7,21,26.76,90.81,19.96,8.53,100.23,4.23,245.5,62
2018,7,22,26.73,89,19.53,3.35,100.21,5.48,246.25,58
2018,7,23,26.58,91.12,19.84,5.13,100.17,4.52,245.12,62
2018,7,24,26.71,90.88,19.96,4.97,100.23,4.22,246,58
2018,7,25,26.6,90.75,19.78,5.2,100.26,4.12,244.12,69
2018,7,26,27.33,87.5,19.84,3.29,100.24,4.16,252.94,71
2018,7,27,26.76,89.88,19.78,3.89,100.24,3.99,243.94,65
2018,7,28,27.01,87.75,19.53,4.23,100.22,3.57,249.19,60
2018,7,29,26.68,89.88,19.65,4.85,100.21,3.77,255.38,52
2018,7,30,26.47,90.81,19.59,2.5,100.26,3.37,251.5,51
2018,7,31,26.97,87.12,19.29,0.04,100.29,3.55,276.25,76
2018,8,1,27.05,85.19,18.92,0.15,100.32,4.12,261,81
2018,8,2,26.33,89.12,19.04,5.22,100.29,4.46,257,61
2018,8,3,25.86,87.5,18.19,5.07,100.28,4.58,250.06,66
2018,8,4,26.43,88.62,19.04,6.23,100.19,4.06,257.62,60
2018,8,5,25.92,89.94,18.8,13.23,100.18,4.83,248.94,64
2018,8,6,25.55,92.38,18.92,10.19,100.18,4.18,258.94,80
2018,8,7,25.84,89.5,18.62,4.58,100.07,4.45,261.06,78
2018,8,8,25.75,90.88,18.86,5.36,100.04,4.22,256.25,65
2018,8,9,25.42,90.06,18.31,6.56,100.2,5.1,248.19,60
2018,8,10,25.89,89.5,18.68,14.57,100.29,5.11,231.12,52
2018,8,11,26.21,88.88,18.86,1.49,100.2,5.21,243.12,53
2018,8,12,26.18,89.12,18.92,5.77,100.15,5.87,242.31,59
2018,8,13,26.32,88.81,18.98,13.72,100.22,5.02,238.25,64
2018,8,14,26.01,89.56,18.8,22.63,100.23,4.59,243.31,83
2018,8,15,26.19,90.25,19.17,14.46,100.26,4.41,245.81,73
2018,8,16,26.63,86.75,18.86,2.62,100.08,5.45,248.88,73
2018,8,17,26.42,90.69,19.65,11.05,99.89,4.45,234.25,58
2018,8,18,26.37,91.12,19.65,14.89,100.04,4.27,219.69,58
2018,8,19,26.38,89.69,19.23,6.71,100.24,3.73,234.06,65
2018,8,20,26.31,90.5,19.35,7.35,100.28,3.73,250.5,64
2018,8,21,26.47,90,19.47,6.6,100.14,4.04,250.62,64
2018,8,22,27.01,89.12,19.9,5.34,100.1,4.02,234.12,65
2018,8,23,26.55,91,19.78,0.69,100.25,3.73,233.62,58
2018,8,24,26.54,89.69,19.41,1.57,100.29,3.08,237.69,62
2018,8,25,26.61,87.75,19.04,0.43,100.2,4.16,254.56,61
2018,8,26,26.18,88.38,18.74,2.78,100.16,4.17,258.62,54
2018,8,27,25.83,89.94,18.68,5.14,100.33,3.47,253.81,64
2018,8,28,26.41,88.19,18.86,0.4,100.39,3.8,248,60
2018,8,29,26.76,85.94,18.74,0.6,100.31,4.36,251.5,73
2018,8,30,26.66,87.75,19.1,3.22,100.27,3.94,237.81,63
2018,8,31,26.78,87.62,19.17,0.66,100.39,3.36,238.12,77
2018,9,1,26.7,87.12,18.98,10.74,100.43,3.2,266.88,66
2018,9,2,26.58,89.5,19.47,2.34,100.25,2.95,247.31,69
2018,9,3,25.62,92.62,19.04,8.03,100.36,4.1,239.06,53
2018,9,4,25.69,89.44,18.37,4.39,100.44,3.53,238.06,61
2018,9,5,26.5,86,18.49,3.91,100.34,3.59,261.69,52
2018,9,6,26.68,88.06,19.29,12.27,100.13,3.66,272.56,53
2018,9,7,26.48,90.19,19.53,7.16,100.11,2.77,256.94,75
2018,9,8,25.99,91.5,19.29,9.02,100.21,2.22,232.81,78
2018,9,9,26.87,85.88,18.86,1.06,100.38,2.57,197.94,82
2018,9,10,26.85,87.5,19.23,1.04,100.56,2.14,256.31,63
2018,9,11,26.39,87.94,18.86,5.32,100.45,2.51,253.44,73
2018,9,12,25.82,93.19,19.41,38.38,100.29,3.25,255,62
2018,9,13,26.18,89.5,18.98,7,100.21,3.58,244.81,79
2018,9,14,25.56,90.06,18.43,10.72,100.27,3.66,242.56,55
2018,9,15,26.12,89.12,18.86,3.32,100.14,3.56,231.94,54
2018,9,16,26.04,90,18.98,6.06,99.99,4.68,233.88,43
2018,9,17,25.83,90.88,18.98,14.21,100.14,5.21,225.62,39
2018,9,18,25.49,92.38,18.86,12.15,100.36,3.25,236.62,45
2018,9,19,27.01,85.19,18.86,1.33,100.33,1.99,277.81,68
2018,9,20,26.58,87.94,19.04,0.54,100.32,2.52,130.62,102
2018,9,21,26.66,88.38,19.29,23.7,100.39,2.71,139.44,77
2018,9,22,26.16,90.19,19.1,5.29,100.59,3.02,128.12,71
2018,9,23,26.42,87.31,18.68,4.36,100.61,2.34,133.88,93
2018,9,24,26.37,87.12,18.62,10.2,100.54,1.41,241.5,121
2018,9,25,26.55,86.62,18.68,0.45,100.38,2.7,259.94,71
2018,9,26,27.23,84.56,18.92,0.6,100.29,2.3,269.44,63
2018,9,27,26.9,89.12,19.71,1.74,100.24,2.16,243.5,62
2018,9,28,26.89,90.44,20.08,0.66,100.22,1.98,216.75,64
2018,9,29,27.68,85.06,19.59,2.07,100.23,2.76,127.12,68
2018,9,30,26.68,89.5,19.59,13.3,100.27,2.29,157.94,39
2018,10,1,25.33,93,18.8,4.76,100.38,2.33,242,84
2018,10,2,26.28,87.75,18.68,4.72,100.39,1.38,271.81,98
2018,10,3,26.29,90.12,19.23,2.38,100.42,1.31,172.19,81
2018,10,4,26.51,86.56,18.62,1.14,100.46,3.15,114.44,59
2018,10,5,25.65,93.31,19.23,20.39,100.5,2.52,123.19,56
2018,10,6,26.85,86.19,18.86,2.07,100.5,2.23,98.12,102
2018,10,7,27.32,82.44,18.49,1.23,100.5,2.17,103.31,102
2018,10,8,27.33,82.44,18.49,0.53,100.43,1.84,100.12,118
2018,10,9,26.94,81.75,17.82,1.09,100.43,2.14,106.94,100
2018,10,10,27.51,81.88,18.43,0.54,100.42,1.83,89.69,89
2018,10,11,28.31,80.25,18.98,0.01,100.48,1.8,91.38,84
2018,10,12,28.05,80.12,18.68,0,100.54,2.01,92.12,89
2018,10,13,27.85,81.31,18.74,0.76,100.57,1.99,75.75,86
2018,10,14,27.18,86.12,19.23,3.82,100.6,2.55,120.69,72
2018,10,15,26.75,86.38,18.8,1.86,100.61,2.84,117.56,56
2018,10,16,26.66,86.56,18.74,1.03,100.57,2.59,133.12,44
2018,10,17,27.27,85.25,19.17,12.58,100.45,1.31,216.88,50
2018,10,18,25.51,92.69,18.98,16.9,100.39,2.47,175.38,106
2018,10,25,26.44,89.38,19.17,0.63,100.63,1.95,161.62,53
2018,10,26,27.73,81.44,18.62,0.11,100.66,1.7,110.38,66
2018,10,27,27.74,84.19,19.41,1.99,100.57,2.23,88.06,69
2018,10,28,27.73,82.88,19.1,0.05,100.5,1.57,103.44,62
2018,10,29,28.06,79.94,18.8,0.03,100.39,1.38,179.94,110
2018,10,30,26.44,76.56,16.3,0,100.41,1.44,107.56,103
2018,10,31,25.23,76.5,15.14,0.01,100.48,2.03,88.88,91
2018,11,1,26.59,77.19,16.66,0,100.44,1.32,108,101
2018,11,2,27.69,76.5,17.52,0.07,100.51,0.8,97.62,108
2018,11,3,27.49,82.38,18.68,0.5,100.59,2,92.44,101
2018,11,4,27.05,85.5,18.98,0.02,100.53,2.15,217.69,69
2018,11,5,27.8,82.75,19.1,0.2,100.4,1.52,134.88,91
2018,11,6,28.14,79,18.55,4.24,100.4,1.82,86.94,91
2018,11,7,26.03,89.94,18.92,29.59,100.44,3.19,77.25,50
2018,11,8,25.96,89.56,18.74,1.46,100.41,3.16,97.94,42
2018,11,9,26.58,86.19,18.62,0.19,100.36,2.91,93.44,46
2018,11,10,27.6,78.19,17.76,0,100.43,2.22,88.12,59
2018,11,11,27.35,82.25,18.49,0.08,100.47,2.41,99.81,57
2018,11,12,27,86,19.04,0.25,100.42,1.78,208.44,73
2018,11,13,27.12,81.69,18.07,0.14,100.29,1.94,98.56,78
2018,11,14,26.23,85.31,17.94,2.03,100.37,2.37,105.94,80
2018,11,15,26.9,83.12,18.13,0.82,100.46,2.71,108.81,83
2018,11,16,27.15,84.06,18.62,0.36,100.55,2.5,122.44,77
2018,11,17,26.39,88.12,18.8,2.77,100.56,2.09,121.25,78
2018,11,18,26.76,83.81,18.25,5.48,100.54,1.52,203.31,74
2018,11,19,25.65,89.38,18.31,0.86,100.6,3.75,163.5,47
2018,11,20,26.3,85.25,18.01,0.2,100.63,3.38,108.06,53
2018,11,21,26.77,80.31,17.27,0,100.56,1.53,114.75,77
2018,11,22,26.62,81.12,17.33,0.02,100.57,1.51,131.81,90
2018,11,23,26.61,83,17.88,0.18,100.56,2.62,251.94,73
2018,11,24,24.97,91.62,18.19,9.16,100.41,4.71,333.69,58
2018,11,25,24.66,93.44,18.25,29.9,100.12,7.05,260.25,31
2018,11,26,25.23,91.62,18.43,3.17,100.38,6.27,128.19,38
2018,11,27,26.19,86.19,18.07,0.03,100.66,3.41,120.81,48
2018,11,28,26.47,85.69,18.31,0.01,100.67,1.9,81.75,99
2018,11,29,26.86,82.69,17.94,0.03,100.7,2.59,94.75,68
2018,11,30,26.34,81.25,17.15,0,100.68,1.84,74.88,93
2018,12,1,26.94,83.62,18.31,0,100.52,2.14,83.56,79
2018,12,2,27.15,83.81,18.62,0,100.43,2.05,135.94,67
2018,12,3,27.1,82.12,18.19,0,100.46,2.58,69.44,91
2018,12,4,26.93,82.88,18.19,0,100.48,3.21,97.19,82
2018,12,5,26.15,77.44,15.93,0,100.4,1.88,82.88,61
2018,12,6,27.34,80,18.01,0.04,100.28,1.95,92.69,77
2018,12,7,26.65,84.44,18.37,1.69,100.41,2.19,99.31,91
2018,12,8,26.11,82.94,17.33,0.09,100.49,2.81,86.69,57
2018,12,9,26.91,80.31,17.58,0.41,100.49,2.37,86.62,76
2018,12,10,27.01,81.31,17.82,0.89,100.47,2.86,93.75,52
2018,12,11,26.85,81.44,17.7,0.5,100.54,3.57,97.06,74
2018,12,12,26.96,79.75,17.33,0.25,100.59,3,87.44,93
2018,12,13,26.9,80,17.46,0.13,100.66,2.56,45.94,80
2018,12,14,27.28,77.69,17.27,0.5,100.63,2.88,38.38,80
2018,12,15,26.76,83.31,18.13,6.1,100.65,2.54,68.88,67
2018,12,16,26.32,88.25,18.8,8.64,100.72,2.16,47.62,64
2018,12,17,26.62,80.94,17.46,0.02,100.74,1.6,66.94,105
2018,12,21,27.05,80.12,17.52,0,100.52,1.96,145.69,112
2018,12,22,26.65,79.38,16.97,0.01,100.52,2.05,110.75,104
2018,12,23,26.83,77.25,16.72,0.87,100.46,1.38,92.25,121
2018,12,24,26.8,80.12,17.4,1.58,100.39,1.55,170,86
2018,12,25,27.4,80.94,18.19,0.35,100.36,1.07,185.44,98
2018,12,26,26.4,86.56,18.55,1.25,100.32,1.82,244.81,77
2018,12,27,25.74,89.81,18.62,9.52,100.29,1.05,219.75,91
2018,12,28,25.73,86,17.7,3.56,100.38,1.5,210.56,111
2018,12,29,25.41,87.56,17.64,2.24,100.54,2.4,177.94,100
2018,12,30,25.9,82.38,17.03,0.34,100.66,2.09,127.19,79
2019,1,1,23.7,79.12,14.47,1.77,100.74,5.09,262.94,63
2019,1,2,23.58,85.19,15.5,6.3,100.67,4.12,100.94,76
2019,1,3,24.81,83.56,16.3,0.76,100.69,3.55,62.69,80
2019,1,4,25.66,84.62,17.21,7.49,100.79,3.8,91.31,63
2019,1,5,25.66,82.56,16.72,0,100.77,3.95,98.94,69
2019,1,6,26.23,79.88,16.66,0.03,100.72,4.23,91.62,84
2019,1,7,25.68,75.56,15.01,0,100.69,3.2,90.06,61
2019,1,8,25.87,75.56,15.38,0.09,100.69,3.7,85.44,91
2019,1,9,26.13,75.56,15.62,0.04,100.72,3.05,94.75,76
2019,1,10,26.73,71.12,15.14,0.03,100.69,4.08,96.69,66
2019,1,11,26.43,72.44,15.08,0.18,100.66,2.88,82.25,87
2019,1,12,27.69,72.12,16.24,0.08,100.6,2.01,86.25,88
2019,1,13,27.77,68.62,15.5,0,100.57,1.8,128.12,104
2019,1,14,26.31,61.88,12.39,0,100.5,1.23,154.44,99
2019,1,15,27.09,69.19,14.95,0.82,100.5,1.59,116.44,118
2019,1,16,27.41,75.06,16.6,1.52,100.55,1.7,169.5,99
2019,1,17,27.55,71.12,15.81,0.04,100.54,2.95,137.38,86
2019,1,18,27.03,66.69,14.28,0.02,100.58,2.67,72.19,82
2019,1,19,27.01,65.94,13.85,0,100.54,2.18,70.5,90
2019,1,20,28.07,66.75,15.08,0,100.56,1.84,130.31,107
2019,1,21,28.33,65,14.83,0,100.61,2.19,48.19,91
2019,1,22,27.66,64.12,14.28,0.04,100.73,2.36,71.12,111
2019,1,23,26.32,62.06,12.45,0,100.74,1.84,56.69,114
2019,1,24,24.98,59.69,10.8,0,100.79,1.92,127.94,108
2019,1,25,25.61,62.12,11.66,0,100.84,1.4,103.12,121
2019,1,26,26.14,61.06,12.15,0,100.79,1.56,118.38,115
2019,1,27,26.39,62.06,12.76,0,100.79,1.41,123.44,105
2019,1,28,26.58,60.25,12.21,0,100.74,1.79,98.62,123
2019,1,29,27.37,66.5,14.22,0.01,100.72,2.12,130.38,104
2019,1,30,28.01,60.75,13.61,0,100.73,3.4,105.44,85
2019,1,31,27.53,59.75,12.51,0,100.77,1.89,135.69,87
2019,2,1,28.21,60.81,13.55,0,100.73,2.2,94.56,94
2019,2,2,28.35,60.69,14.04,0,100.66,2.45,114.56,83
2019,2,3,28.7,66.06,15.2,0,100.7,2.92,122.31,73
2019,2,4,28.58,67.12,15.32,0,100.73,3.41,124.19,63
2019,2,5,28.44,64.75,14.71,0,100.7,3.48,114.19,68
2019,2,6,28.05,65.44,14.22,0,100.62,4.3,130,59
2019,2,7,28.61,68.56,15.56,0,100.65,3.69,133,57
2019,2,8,28.54,67.5,15.08,0,100.63,3.31,136.62,64
2019,2,9,28.37,64.69,14.34,0,100.68,3.88,133.81,66
2019,2,10,27.69,62.25,13.06,0,100.84,5.47,115.19,59
2019,2,11,28.73,55.19,12.51,0.07,100.88,4.9,95.5,71
2019,2,12,28.79,57.69,13.37,1.16,100.96,4.59,86.12,67
2019,2,13,28.21,55.94,12.15,0,100.92,4.58,105.44,75
2019,2,14,28.58,53.81,11.9,0,100.74,4.45,109.12,69
2019,2,15,28.15,54.06,11.54,0,100.8,4.25,106,68
2019,2,16,28.36,58.38,12.82,0,100.77,4.43,113.69,67
2019,2,17,28.42,65.75,14.71,0,100.69,4.15,124.75,63
2019,2,18,28.2,67.62,15.14,0,100.68,4.59,133.94,61
2019,2,19,28.66,65.69,15.14,0,100.76,4.84,130.69,69
2019,2,20,28.9,65.06,14.83,0,100.87,4.46,128.06,54
2019,2,21,29.77,63.31,15.38,0,100.74,4.38,126.88,46
2019,2,22,29.23,62.75,14.89,0,100.65,4.52,129.75,46
2019,2,23,28.71,58.62,13.43,0,100.56,4.83,122.25,44
2019,2,24,28.7,59.56,13.55,0,100.54,4.25,135,47
2019,2,25,28.61,60.56,13.73,0,100.58,6.12,118.06,51
2019,2,26,28.48,57.62,12.76,0,100.54,5.73,114.25,67
2019,2,27,29.09,54.19,12.27,0,100.37,4.22,120.25,76
2019,2,28,29.08,57.5,13.37,0,100.43,4.69,123.56,63
2019,3,1,29.11,58.06,13.31,0,100.5,4.03,117.44,66
2019,3,2,28.65,54.94,12.21,0,100.42,4.33,119.75,52
2019,3,3,28.33,58.62,13.12,0,100.39,4.05,136.94,56
2019,3,4,28.04,63.19,13.98,0,100.42,4.5,143.62,43
2019,3,5,27.81,64.12,13.49,0,100.49,4.25,138.38,37
2019,3,6,29.13,62.31,14.22,0,100.57,3.43,153.75,44
2019,3,7,29.63,60.88,14.47,0,100.53,3.38,149.38,31
2019,3,8,29.72,59.69,14.4,0,100.57,4.59,138.06,34
2019,3,9,29.74,60.31,14.59,0,100.54,4.36,139.94,23
2019,3,10,29.9,58.69,14.04,0,100.61,3.6,166.69,37
2019,3,11,30.61,58.94,14.53,0.23,100.55,2.88,177.62,54
2019,3,12,30.05,62.62,15.75,0.2,100.62,4.1,149.12,52
2019,3,13,30.61,54.38,13.79,0,100.64,4.83,128.62,69
2019,3,14,30.43,56.56,14.59,0,100.75,4.91,126.06,59
2019,3,15,30.75,55.44,14.04,0,100.69,4.52,119.44,78
2019,3,16,31.21,53.5,13.98,0.14,100.66,3.01,114.94,99
2019,3,17,31.57,53.5,14.53,0.26,100.6,3.34,108.75,95
2019,3,18,30.89,53.12,13.18,0.05,100.55,4.41,111.25,76
2019,3,19,30.53,56.25,14.22,0,100.5,5.22,124.56,48
2019,3,20,30.55,58.31,14.83,0,100.47,4.66,129.81,39
2019,3,21,30.6,61.31,15.99,0.13,100.46,4.41,139.5,36
2019,3,22,30.79,61.44,16.3,2.07,100.43,3.07,151.31,40
2019,3,23,29.94,67.88,17.21,4.58,100.42,4.43,135.25,24
2019,3,26,30.75,56.88,14.59,0.01,100.58,6.02,108.75,57
2019,3,27,30.41,58.44,14.89,0,100.64,6.02,119.19,54
2019,3,28,30.5,62.06,15.93,0.01,100.53,4.13,139.56,55
2019,3,29,30.74,61.94,16.24,0.02,100.36,4.25,159.38,51
2019,3,30,30.87,62.5,16.42,2.27,100.38,3.52,157.44,55
2019,3,31,30.93,60.56,16.11,0.02,100.53,4.77,135.62,57
2019,4,1,30.71,59.62,15.38,0.02,100.61,5.41,123.5,70
2019,4,2,30.66,55.19,13.61,0.03,100.57,4.5,120.62,76
2019,4,3,30.6,61.69,16.05,2,100.57,4.61,127.81,82
2019,4,4,28.86,72.88,17.58,10.52,100.59,3.29,134.19,77
2019,4,5,29.04,65.62,15.75,0.57,100.58,3.49,143.38,76
2019,4,6,30.58,57.88,14.53,0,100.51,4.34,129.44,78
2019,4,7,30.8,62.06,16.17,0,100.49,4.98,127.69,69
2019,4,8,30.8,62.06,16.36,0,100.38,4.42,135.75,59
2019,4,9,31.28,56.31,15.08,0,100.37,4.49,132.5,47
2019,4,10,31.93,59.25,16.17,0,100.33,3.7,132.31,35
2019,4,11,32.09,60.19,16.91,0.7,100.22,3.35,150.62,44
